coord1,coord2,sample,group
7158,8339,H1_2,BG_rank1
7032,8411,H1_2,Stroma
7159,8484,H1_2,Stroma
7032,8557,H1_2,Stroma
7159,8629,H1_2,Stroma
7032,8702,H1_2,BG_rank3
7159,8774,H1_2,Exclude
7032,8847,H1_2,Exclude
7159,8920,H1_2,BG_rank2
7033,8993,H1_2,Stroma
7159,9065,H1_2,BG_rank3
7406,2092,H1_2,GG1
7406,2237,H1_2,GG1
7407,2382,H1_2,GG1
7280,2600,H1_2,GG1
7280,2745,H1_2,GG1
7407,2818,H1_2,GG1
7281,2891,H1_2,GG1
7407,2963,H1_2,GG1
7281,3036,H1_2,GG1
7407,3108,H1_2,GG1
7281,3181,H1_2,GG1
7407,3254,H1_2,GG1
7281,3326,H1_2,GG1
7407,3399,H1_2,GG1
7281,3472,H1_2,GG1
7407,3544,H1_2,GG1
7281,3617,H1_2,BG_rank2
7408,3690,H1_2,GG1
7281,3762,H1_2,Exclude
7408,3835,H1_2,GG1
7281,3908,H1_2,GG1
7408,3980,H1_2,GG1
7281,4053,H1_2,GG1
7408,4125,H1_2,BG_rank2
7282,4198,H1_2,GG1
7408,4271,H1_2,BG_rank4
7282,4343,H1_2,BG_rank4
7408,4416,H1_2,BG_rank4
7282,4489,H1_2,BG_rank4
7408,4561,H1_2,BG_rank4
7282,4634,H1_2,BG_rank2
7408,4707,H1_2,Exclude
7282,4779,H1_2,BG_rank4
7408,4852,H1_2,Exclude
7282,4925,H1_2,BG_rank4
7409,4997,H1_2,BG_rank4
7282,5070,H1_2,Stroma
7409,5142,H1_2,BG_rank4
7282,5215,H1_2,Stroma
7409,5288,H1_2,Stroma
7282,5360,H1_2,Stroma
7409,5433,H1_2,GG1
7283,5506,H1_2,Stroma
7409,5578,H1_2,BG_rank2
7283,5651,H1_2,Stroma
7409,5723,H1_2,Stroma
7283,5796,H1_2,Exclude
7409,5869,H1_2,BG_rank2
7283,5941,H1_2,Exclude
7409,6014,H1_2,Exclude
7283,6087,H1_2,Exclude
7409,6159,H1_2,Exclude
7283,6232,H1_2,BG_rank2
7410,6305,H1_2,BG_rank2
7283,6377,H1_2,Exclude
7410,6450,H1_2,BG_rank2
7283,6523,H1_2,BG_rank3
7410,6595,H1_2,Stroma
7284,6668,H1_2,BG_rank3
7410,6740,H1_2,Exclude
7284,6813,H1_2,Exclude
7284,6958,H1_2,Exclude
7410,7031,H1_2,Exclude
7284,7104,H1_2,Stroma
7410,7176,H1_2,Stroma
7284,7249,H1_2,Stroma
7410,7322,H1_2,Stroma
7284,7394,H1_2,Exclude
7411,7467,H1_2,BG_rank1
7284,7540,H1_2,BG_rank3
7411,7612,H1_2,BG_rank3
7284,7685,H1_2,BG_rank1
7411,7757,H1_2,Exclude
7284,7830,H1_2,BG_rank3
7411,7903,H1_2,Exclude
7285,7975,H1_2,BG_rank2
7411,8048,H1_2,Exclude
7285,8121,H1_2,Exclude
7411,8193,H1_2,BG_rank4
7285,8266,H1_2,BG_rank3
7411,8338,H1_2,Stroma
7285,8411,H1_2,BG_rank1
7411,8484,H1_2,Stroma
7285,8556,H1_2,BG_rank3
7411,8629,H1_2,Exclude
7285,8702,H1_2,Exclude
7412,8774,H1_2,Exclude
7285,8847,H1_2,Exclude
7412,8920,H1_2,Exclude
7412,9065,H1_2,Exclude
7412,9210,H1_2,Exclude
7286,9283,H1_2,BG_rank3
7412,9355,H1_2,Stroma
7533,2019,H1_2,GG1
7659,2091,H1_2,GG1
7533,2164,H1_2,GG1
7659,2237,H1_2,GG1
7533,2309,H1_2,GG1
7659,2382,H1_2,GG1
7659,2527,H1_2,GG1
7533,3036,H1_2,GG1
7534,3326,H1_2,GG1
7534,3472,H1_2,GG1
7660,3544,H1_2,GG1
7534,3617,H1_2,GG1
7660,3689,H1_2,GG1
7534,3762,H1_2,GG1
7660,3835,H1_2,GG1
7534,3907,H1_2,GG1
7661,3980,H1_2,GG1
7534,4053,H1_2,BG_rank4
7661,4125,H1_2,GG1
7534,4198,H1_2,BG_rank4
7661,4270,H1_2,GG1
7534,4343,H1_2,Stroma
7661,4416,H1_2,GG1
7535,4489,H1_2,BG_rank4
7661,4561,H1_2,GG1
7535,4634,H1_2,BG_rank4
7661,4706,H1_2,GG1
7535,4779,H1_2,BG_rank4
7661,4852,H1_2,GG1
7535,4924,H1_2,Stroma
7661,4997,H1_2,Stroma
7535,5070,H1_2,BG_rank4
7661,5142,H1_2,GG1
7535,5215,H1_2,Stroma
7662,5287,H1_2,BG_rank2
7535,5360,H1_2,BG_rank3
7662,5433,H1_2,Exclude
7535,5505,H1_2,Exclude
7662,5578,H1_2,Exclude
7535,5651,H1_2,Stroma
7662,5723,H1_2,BG_rank3
7536,5796,H1_2,Exclude
7662,5869,H1_2,BG_rank2
7536,5941,H1_2,Exclude
7662,6014,H1_2,Stroma
7536,6087,H1_2,Exclude
7662,6159,H1_2,BG_rank2
7536,6232,H1_2,BG_rank2
7662,6304,H1_2,Stroma
7536,6377,H1_2,Stroma
7663,6450,H1_2,Stroma
7536,6522,H1_2,Stroma
7663,6595,H1_2,Stroma
7536,6668,H1_2,BG_rank1
7663,6740,H1_2,BG_rank2
7536,6813,H1_2,Exclude
7663,6885,H1_2,BG_rank2
7537,6958,H1_2,Exclude
7663,7031,H1_2,Stroma
7537,7104,H1_2,BG_rank2
7663,7176,H1_2,BG_rank3
7537,7249,H1_2,Stroma
7663,7321,H1_2,Stroma
7537,7394,H1_2,BG_rank3
7663,7467,H1_2,BG_rank2
7537,7539,H1_2,BG_rank3
7663,7612,H1_2,Exclude
7537,7685,H1_2,Stroma
7664,7757,H1_2,BG_rank3
7537,7830,H1_2,Exclude
7664,7902,H1_2,Stroma
7537,7975,H1_2,BG_rank2
7664,8048,H1_2,BG_rank3
7537,8120,H1_2,Exclude
7664,8193,H1_2,Exclude
7538,8266,H1_2,Exclude
7664,8338,H1_2,Exclude
7538,8411,H1_2,Stroma
7664,8484,H1_2,Stroma
7538,8556,H1_2,Stroma
7664,8629,H1_2,Stroma
7538,8702,H1_2,Stroma
7538,8847,H1_2,BG_rank4
7664,8919,H1_2,Stroma
7538,8992,H1_2,BG_rank2
7665,9065,H1_2,Stroma
7538,9137,H1_2,BG_rank3
7665,9210,H1_2,Stroma
7538,9283,H1_2,BG_rank3
7665,9355,H1_2,BG_rank3
7665,9500,H1_2,Stroma
7912,2236,H1_2,GG1
7786,2309,H1_2,GG1
7912,2382,H1_2,GG1
7786,2454,H1_2,GG1
7912,2527,H1_2,GG1
7787,3471,H1_2,GG1
7913,3544,H1_2,GG1
7787,3617,H1_2,GG1
7913,3689,H1_2,GG1
7787,3762,H1_2,GG1
7913,3834,H1_2,GG1
7787,3907,H1_2,GG1
7913,3980,H1_2,GG1
7787,4052,H1_2,GG1
7913,4125,H1_2,GG1
7787,4198,H1_2,GG1
7914,4270,H1_2,GG1
7787,4343,H1_2,GG1
7914,4416,H1_2,GG1
7787,4488,H1_2,GG1
7914,4561,H1_2,GG1
7787,4634,H1_2,GG1
7914,4706,H1_2,GG1
7788,4779,H1_2,GG1
7914,4851,H1_2,GG1
7788,4924,H1_2,GG1
7914,4997,H1_2,GG1
7788,5069,H1_2,GG1
7914,5142,H1_2,BG_rank4
7788,5215,H1_2,BG_rank4
7914,5287,H1_2,BG_rank2
7788,5360,H1_2,BG_rank3
7914,5433,H1_2,Exclude
7788,5505,H1_2,BG_rank3
7915,5578,H1_2,Exclude
7788,5651,H1_2,BG_rank3
7915,5723,H1_2,Exclude
7788,5796,H1_2,Stroma
7915,5868,H1_2,BG_rank2
7788,5941,H1_2,Exclude
7915,6014,H1_2,BG_rank2
7789,6086,H1_2,Stroma
7915,6159,H1_2,Stroma
7789,6232,H1_2,Exclude
7915,6304,H1_2,Stroma
7789,6377,H1_2,Stroma
7915,6449,H1_2,BG_rank1
7789,6522,H1_2,BG_rank3
7915,6595,H1_2,Exclude
7789,6667,H1_2,Stroma
7916,6740,H1_2,BG_rank2
7789,6813,H1_2,BG_rank1
7916,6885,H1_2,BG_rank1
7789,6958,H1_2,Exclude
7916,7031,H1_2,BG_rank3
7789,7103,H1_2,BG_rank3
7916,7176,H1_2,Exclude
7790,7249,H1_2,Exclude
7916,7321,H1_2,BG_rank2
7790,7394,H1_2,Exclude
7916,7466,H1_2,BG_rank2
7790,7539,H1_2,BG_rank3
7916,7612,H1_2,BG_rank3
7790,7684,H1_2,Exclude
7916,7757,H1_2,BG_rank3
7790,7830,H1_2,BG_rank2
7916,7902,H1_2,BG_rank3
7790,7975,H1_2,Stroma
7917,8048,H1_2,BG_rank3
7790,8120,H1_2,Stroma
7917,8193,H1_2,Exclude
7790,8266,H1_2,BG_rank2
7917,8338,H1_2,Stroma
7790,8411,H1_2,BG_rank2
7917,8483,H1_2,Stroma
7791,8556,H1_2,Stroma
7917,8629,H1_2,Stroma
7791,8701,H1_2,Stroma
7917,8774,H1_2,Stroma
7791,8847,H1_2,Stroma
7917,8919,H1_2,BG_rank3
7791,8992,H1_2,BG_rank3
7917,9064,H1_2,Stroma
7791,9137,H1_2,Stroma
7917,9210,H1_2,Stroma
7791,9282,H1_2,Stroma
7918,9355,H1_2,Stroma
7791,9428,H1_2,Stroma
7918,9500,H1_2,Stroma
7791,9573,H1_2,Stroma
7918,9646,H1_2,Stroma
8038,2164,H1_2,GG1
8165,2236,H1_2,GG1
8165,2963,H1_2,GG1
8166,3253,H1_2,GG1
8166,3398,H1_2,GG1
8039,3471,H1_2,GG1
8166,3544,H1_2,GG1
8039,3616,H1_2,GG1
8166,3689,H1_2,GG1
8040,3762,H1_2,BG_rank4
8166,3834,H1_2,BG_rank4
8040,3907,H1_2,GG1
8166,3980,H1_2,GG1
8040,4052,H1_2,GG1
8166,4125,H1_2,GG1
8040,4198,H1_2,GG1
8166,4270,H1_2,GG1
8040,4343,H1_2,GG1
8166,4415,H1_2,GG1
8040,4488,H1_2,GG1
8167,4561,H1_2,GG1
8040,4633,H1_2,GG1
8167,4706,H1_2,BG_rank4
8040,4779,H1_2,Exclude
8167,4851,H1_2,Exclude
8040,4924,H1_2,GG1
8167,4996,H1_2,GG1
8041,5069,H1_2,GG1
8167,5142,H1_2,GG1
8041,5214,H1_2,GG1
8167,5287,H1_2,BG_rank2
8041,5360,H1_2,Stroma
8167,5432,H1_2,BG_rank2
8041,5505,H1_2,Exclude
8167,5578,H1_2,Exclude
8041,5650,H1_2,Exclude
8168,5723,H1_2,Exclude
8041,5796,H1_2,Exclude
8168,5868,H1_2,BG_rank2
8041,5941,H1_2,BG_rank2
8168,6013,H1_2,BG_rank3
8041,6086,H1_2,BG_rank2
8168,6159,H1_2,Stroma
8042,6231,H1_2,Stroma
8168,6304,H1_2,Stroma
8042,6377,H1_2,Exclude
8168,6449,H1_2,BG_rank1
8042,6522,H1_2,Exclude
8168,6595,H1_2,Exclude
8042,6667,H1_2,Exclude
8168,6740,H1_2,Exclude
8042,6813,H1_2,Exclude
8168,6885,H1_2,Stroma
8042,6958,H1_2,Stroma
8169,7030,H1_2,Exclude
8042,7103,H1_2,BG_rank3
8169,7176,H1_2,BG_rank2
8042,7248,H1_2,Exclude
8169,7321,H1_2,Stroma
8042,7394,H1_2,Stroma
8169,7466,H1_2,BG_rank3
8043,7539,H1_2,Stroma
8169,7611,H1_2,BG_rank3
8043,7684,H1_2,BG_rank1
8169,7757,H1_2,Stroma
8043,7829,H1_2,Exclude
8169,7902,H1_2,Stroma
8043,7975,H1_2,BG_rank3
8169,8047,H1_2,BG_rank3
8043,8120,H1_2,Exclude
8169,8193,H1_2,BG_rank3
8043,8265,H1_2,Stroma
8170,8338,H1_2,BG_rank3
8043,8411,H1_2,Exclude
8170,8483,H1_2,BG_rank2
8043,8556,H1_2,Stroma
8170,8628,H1_2,Stroma
8043,8701,H1_2,BG_rank3
8170,8774,H1_2,BG_rank1
8044,8846,H1_2,Stroma
8170,8919,H1_2,BG_rank3
8044,8992,H1_2,Stroma
8170,9064,H1_2,BG_rank3
8044,9137,H1_2,Stroma
8170,9210,H1_2,BG_rank2
8044,9282,H1_2,Stroma
8170,9355,H1_2,BG_rank3
8044,9428,H1_2,BG_rank3
8170,9500,H1_2,Stroma
8044,9573,H1_2,BG_rank2
8171,9645,H1_2,BG_rank2
8044,9718,H1_2,BG_rank3
8291,2309,H1_2,GG1
8418,2381,H1_2,Stroma
8291,2454,H1_2,GG1
8418,2527,H1_2,GG1
8291,2599,H1_2,GG1
8292,2745,H1_2,GG1
8292,3035,H1_2,GG1
8418,3108,H1_2,GG1
8292,3180,H1_2,GG1
8418,3253,H1_2,GG1
8292,3326,H1_2,GG1
8418,3398,H1_2,GG1
8292,3471,H1_2,GG1
8419,3544,H1_2,GG1
8292,3616,H1_2,GG1
8419,3689,H1_2,Exclude
8292,3762,H1_2,Exclude
8419,3834,H1_2,Exclude
8292,3907,H1_2,BG_rank4
8419,3979,H1_2,Exclude
8293,4052,H1_2,GG1
8419,4125,H1_2,GG1
8293,4197,H1_2,GG1
8419,4270,H1_2,GG1
8293,4343,H1_2,GG1
8419,4415,H1_2,GG1
8293,4488,H1_2,GG1
8419,4560,H1_2,GG1
8293,4633,H1_2,GG1
8419,4706,H1_2,GG1
8293,4778,H1_2,GG1
8420,4851,H1_2,BG_rank4
8293,4924,H1_2,BG_rank2
8420,4996,H1_2,Exclude
8293,5069,H1_2,BG_rank2
8420,5142,H1_2,Exclude
8293,5214,H1_2,BG_rank2
8420,5287,H1_2,Exclude
8294,5360,H1_2,BG_rank2
8420,5432,H1_2,BG_rank2
8294,5505,H1_2,BG_rank4
8420,5577,H1_2,BG_rank2
8294,5650,H1_2,BG_rank4
8420,5723,H1_2,Stroma
8294,5795,H1_2,BG_rank2
8420,5868,H1_2,Exclude
8294,5941,H1_2,Exclude
8421,6013,H1_2,Stroma
8294,6086,H1_2,Exclude
8421,6159,H1_2,Stroma
8294,6231,H1_2,BG_rank1
8421,6304,H1_2,Exclude
8294,6377,H1_2,Stroma
8421,6449,H1_2,BG_rank2
8295,6522,H1_2,Exclude
8421,6594,H1_2,Stroma
8295,6667,H1_2,BG_rank2
8421,6740,H1_2,BG_rank1
8295,6812,H1_2,BG_rank3
8421,6885,H1_2,Stroma
8295,6958,H1_2,Stroma
8421,7030,H1_2,Stroma
8295,7103,H1_2,Stroma
8421,7175,H1_2,BG_rank3
8295,7248,H1_2,BG_rank1
8422,7321,H1_2,Exclude
8295,7393,H1_2,BG_rank1
8422,7466,H1_2,BG_rank2
8295,7539,H1_2,BG_rank3
8422,7611,H1_2,Stroma
8295,7684,H1_2,BG_rank3
8422,7757,H1_2,Stroma
8296,7829,H1_2,BG_rank3
8422,7902,H1_2,BG_rank2
8296,7975,H1_2,BG_rank3
8422,8047,H1_2,BG_rank3
8296,8120,H1_2,BG_rank2
8422,8192,H1_2,BG_rank3
8296,8265,H1_2,BG_rank3
8422,8338,H1_2,Exclude
8296,8410,H1_2,BG_rank2
8422,8483,H1_2,Stroma
8296,8556,H1_2,BG_rank2
8423,8628,H1_2,BG_rank3
8296,8701,H1_2,BG_rank1
8423,8774,H1_2,BG_rank3
8296,8846,H1_2,Stroma
8423,8919,H1_2,BG_rank3
8296,8992,H1_2,Stroma
8423,9064,H1_2,BG_rank2
8297,9137,H1_2,Stroma
8423,9209,H1_2,BG_rank2
8297,9282,H1_2,BG_rank1
8423,9355,H1_2,Stroma
8297,9427,H1_2,Stroma
8423,9500,H1_2,BG_rank2
8297,9573,H1_2,Stroma
8423,9645,H1_2,Stroma
8297,9718,H1_2,Stroma
8423,9790,H1_2,Stroma
8297,9863,H1_2,Stroma
8544,2454,H1_2,GG1
8544,2744,H1_2,GG1
8671,2817,H1_2,GG1
8544,2890,H1_2,GG1
8545,3035,H1_2,GG1
8671,3107,H1_2,GG1
8545,3180,H1_2,GG1
8671,3253,H1_2,GG1
8545,3325,H1_2,GG1
8671,3398,H1_2,GG1
8545,3471,H1_2,GG1
8671,3543,H1_2,BG_rank2
8545,3616,H1_2,Exclude
8671,3689,H1_2,Exclude
8545,3761,H1_2,Exclude
8672,3834,H1_2,BG_rank2
8545,3907,H1_2,Exclude
8672,3979,H1_2,GG1
8545,4052,H1_2,GG1
8672,4124,H1_2,GG1
8545,4197,H1_2,GG1
8672,4270,H1_2,GG1
8546,4342,H1_2,GG1
8672,4415,H1_2,GG1
8546,4488,H1_2,GG1
8672,4560,H1_2,GG1
8546,4633,H1_2,BG_rank4
8672,4706,H1_2,BG_rank4
8546,4778,H1_2,Exclude
8672,4851,H1_2,GG1
8546,4924,H1_2,GG1
8672,4996,H1_2,BG_rank2
8546,5069,H1_2,Exclude
8673,5141,H1_2,BG_rank3
8546,5214,H1_2,BG_rank2
8673,5287,H1_2,BG_rank4
8546,5359,H1_2,BG_rank2
8673,5432,H1_2,Exclude
8547,5505,H1_2,Stroma
8673,5577,H1_2,BG_rank2
8547,5650,H1_2,BG_rank2
8673,5722,H1_2,Exclude
8547,5795,H1_2,Stroma
8673,5868,H1_2,BG_rank2
8547,5940,H1_2,Stroma
8673,6013,H1_2,Stroma
8547,6086,H1_2,BG_rank1
8673,6158,H1_2,BG_rank3
8547,6231,H1_2,BG_rank3
8674,6304,H1_2,Exclude
8547,6376,H1_2,Exclude
8674,6449,H1_2,Exclude
8547,6522,H1_2,BG_rank1
8674,6594,H1_2,Exclude
8547,6667,H1_2,BG_rank1
8674,6739,H1_2,Exclude
8548,6812,H1_2,BG_rank3
8674,6885,H1_2,Stroma
8548,6957,H1_2,Stroma
8674,7030,H1_2,BG_rank2
8548,7103,H1_2,Stroma
8674,7175,H1_2,BG_rank2
8548,7248,H1_2,BG_rank3
8674,7321,H1_2,BG_rank2
8548,7393,H1_2,BG_rank2
8674,7466,H1_2,BG_rank4
8548,7539,H1_2,Stroma
8675,7611,H1_2,BG_rank2
8548,7684,H1_2,Exclude
8675,7756,H1_2,BG_rank4
8548,7829,H1_2,Stroma
8675,7902,H1_2,BG_rank3
8548,7974,H1_2,BG_rank3
8675,8047,H1_2,BG_rank3
8549,8120,H1_2,Stroma
8675,8192,H1_2,BG_rank3
8549,8265,H1_2,BG_rank3
8675,8337,H1_2,BG_rank3
8549,8410,H1_2,Exclude
8549,8555,H1_2,BG_rank1
8675,8628,H1_2,Stroma
8549,8701,H1_2,Stroma
8675,8773,H1_2,BG_rank3
8549,8846,H1_2,BG_rank2
8676,8919,H1_2,BG_rank3
8549,8991,H1_2,Stroma
8676,9064,H1_2,BG_rank2
8549,9137,H1_2,BG_rank3
8676,9209,H1_2,Stroma
8549,9282,H1_2,BG_rank3
8676,9354,H1_2,BG_rank3
8550,9427,H1_2,Stroma
8676,9500,H1_2,BG_rank3
8550,9572,H1_2,Exclude
8676,9645,H1_2,Stroma
8550,9718,H1_2,BG_rank3
8676,9790,H1_2,Exclude
8550,9863,H1_2,Stroma
8676,9936,H1_2,Stroma
8550,10008,H1_2,BG_rank3
8797,2889,H1_2,GG1
8797,3180,H1_2,GG1
8798,4052,H1_2,GG1
8798,4197,H1_2,BG_rank3
8798,4342,H1_2,GG1
8798,4488,H1_2,GG1
8925,4560,H1_2,BG_rank3
8799,4633,H1_2,GG1
8925,4705,H1_2,BG_rank3
8799,4778,H1_2,GG1
8925,4851,H1_2,Stroma
8799,4923,H1_2,GG1
8925,4996,H1_2,Stroma
8799,5069,H1_2,BG_rank1
8925,5141,H1_2,Stroma
8799,5214,H1_2,BG_rank4
8926,5286,H1_2,BG_rank2
8799,5359,H1_2,Exclude
8926,5432,H1_2,GG1
8799,5504,H1_2,GG1
8926,5577,H1_2,GG1
8799,5650,H1_2,GG1
8926,5722,H1_2,BG_rank3
8800,5795,H1_2,GG1
8926,5868,H1_2,GG1
8800,5940,H1_2,GG1
8926,6013,H1_2,GG1
8800,6086,H1_2,BG_rank2
8926,6158,H1_2,Exclude
8800,6231,H1_2,Exclude
8926,6303,H1_2,Exclude
8800,6376,H1_2,Exclude
8926,6449,H1_2,BG_rank1
8800,6521,H1_2,Exclude
8927,6594,H1_2,Exclude
8800,6667,H1_2,Exclude
8927,6739,H1_2,BG_rank3
8800,6812,H1_2,BG_rank3
8927,6884,H1_2,Stroma
8800,6957,H1_2,Stroma
8927,7030,H1_2,Stroma
8801,7103,H1_2,BG_rank3
8927,7175,H1_2,Exclude
8801,7248,H1_2,Stroma
8927,7320,H1_2,BG_rank2
8801,7393,H1_2,BG_rank2
8927,7466,H1_2,BG_rank4
8801,7538,H1_2,BG_rank4
8927,7611,H1_2,Stroma
8801,7684,H1_2,BG_rank2
8927,7756,H1_2,BG_rank3
8801,7829,H1_2,Exclude
8928,7901,H1_2,BG_rank3
8801,7974,H1_2,BG_rank3
8928,8047,H1_2,BG_rank2
8801,8119,H1_2,Stroma
8928,8192,H1_2,Stroma
8801,8265,H1_2,Stroma
8928,8337,H1_2,BG_rank1
8802,8410,H1_2,BG_rank1
8928,8483,H1_2,Stroma
8802,8555,H1_2,BG_rank3
8928,8628,H1_2,BG_rank1
8802,8701,H1_2,Exclude
8928,8773,H1_2,BG_rank2
8802,8846,H1_2,Stroma
8928,8918,H1_2,Stroma
8802,8991,H1_2,BG_rank2
8928,9064,H1_2,BG_rank2
8802,9136,H1_2,BG_rank3
8929,9209,H1_2,Stroma
8802,9282,H1_2,BG_rank3
8929,9354,H1_2,Stroma
8802,9427,H1_2,BG_rank2
8929,9499,H1_2,BG_rank2
8802,9572,H1_2,BG_rank3
8929,9645,H1_2,BG_rank4
8803,9718,H1_2,BG_rank2
8929,9790,H1_2,Stroma
8803,9863,H1_2,BG_rank3
8929,9935,H1_2,BG_rank2
8803,10008,H1_2,Stroma
8929,10081,H1_2,Stroma
8803,10153,H1_2,BG_rank2
8929,10226,H1_2,Stroma
9051,4487,H1_2,BG_rank3
9178,4560,H1_2,BG_rank2
9051,4633,H1_2,Exclude
9178,4705,H1_2,Exclude
9051,4778,H1_2,Exclude
9178,4850,H1_2,Exclude
9052,4923,H1_2,Exclude
9178,4996,H1_2,Exclude
9052,5068,H1_2,Exclude
9178,5141,H1_2,BG_rank3
9052,5214,H1_2,BG_rank1
9178,5286,H1_2,Stroma
9052,5359,H1_2,GG1
9178,5432,H1_2,Stroma
9052,5504,H1_2,GG1
9179,5577,H1_2,BG_rank2
9052,5650,H1_2,BG_rank2
9179,5722,H1_2,GG1
9052,5795,H1_2,BG_rank2
9179,5867,H1_2,BG_rank2
9052,5940,H1_2,GG1
9179,6013,H1_2,BG_rank3
9053,6085,H1_2,BG_rank3
9179,6158,H1_2,Stroma
9053,6231,H1_2,Exclude
9179,6303,H1_2,Exclude
9053,6376,H1_2,Exclude
9179,6448,H1_2,BG_rank1
9053,6521,H1_2,Exclude
9179,6594,H1_2,BG_rank3
9053,6666,H1_2,BG_rank1
9179,6739,H1_2,Stroma
9053,6812,H1_2,Stroma
9180,6884,H1_2,BG_rank1
9053,6957,H1_2,BG_rank3
9180,7030,H1_2,BG_rank3
9053,7102,H1_2,Stroma
9180,7175,H1_2,BG_rank2
9053,7248,H1_2,BG_rank2
9180,7320,H1_2,BG_rank2
9054,7393,H1_2,BG_rank2
9180,7465,H1_2,Exclude
9054,7538,H1_2,Exclude
9180,7611,H1_2,Stroma
9054,7683,H1_2,Stroma
9180,7756,H1_2,Stroma
9054,7829,H1_2,BG_rank2
9180,7901,H1_2,BG_rank2
9054,7974,H1_2,Stroma
9180,8047,H1_2,Stroma
9054,8119,H1_2,Stroma
9181,8192,H1_2,BG_rank1
9054,8265,H1_2,BG_rank3
9181,8337,H1_2,BG_rank1
9054,8410,H1_2,Stroma
9181,8482,H1_2,Exclude
9054,8555,H1_2,BG_rank3
9181,8628,H1_2,BG_rank3
9055,8700,H1_2,BG_rank2
9181,8773,H1_2,Stroma
9055,8846,H1_2,Stroma
9181,8918,H1_2,BG_rank2
9055,8991,H1_2,Stroma
9181,9063,H1_2,Stroma
9055,9136,H1_2,Stroma
9181,9209,H1_2,Stroma
9055,9281,H1_2,Stroma
9181,9354,H1_2,BG_rank2
9055,9427,H1_2,BG_rank2
9182,9499,H1_2,Exclude
9055,9572,H1_2,Stroma
9182,9645,H1_2,BG_rank2
9055,9717,H1_2,BG_rank2
9182,9790,H1_2,BG_rank3
9056,9863,H1_2,BG_rank2
9182,9935,H1_2,BG_rank3
9056,10008,H1_2,Stroma
9182,10080,H1_2,Stroma
9056,10153,H1_2,Stroma
9182,10226,H1_2,Stroma
9056,10298,H1_2,Stroma
9182,10371,H1_2,Stroma
9304,4487,H1_2,BG_rank3
9431,4560,H1_2,BG_rank2
9304,4632,H1_2,BG_rank2
9431,4705,H1_2,BG_rank2
9304,4778,H1_2,Exclude
9431,4850,H1_2,BG_rank2
9304,4923,H1_2,Exclude
9431,4995,H1_2,Exclude
9305,5068,H1_2,Exclude
9431,5141,H1_2,Exclude
9305,5214,H1_2,Stroma
9431,5286,H1_2,BG_rank4
9305,5359,H1_2,Stroma
9431,5431,H1_2,Stroma
9305,5504,H1_2,BG_rank3
9431,5577,H1_2,BG_rank2
9305,5649,H1_2,BG_rank2
9431,5722,H1_2,BG_rank3
9305,5795,H1_2,GG1
9432,5867,H1_2,GG1
9305,5940,H1_2,GG1
9432,6012,H1_2,GG1
9305,6085,H1_2,Exclude
9432,6158,H1_2,Exclude
9305,6230,H1_2,BG_rank1
9432,6303,H1_2,BG_rank1
9306,6376,H1_2,BG_rank3
9432,6448,H1_2,BG_rank1
9306,6521,H1_2,Exclude
9432,6594,H1_2,BG_rank1
9306,6666,H1_2,BG_rank1
9432,6739,H1_2,Stroma
9306,6812,H1_2,BG_rank3
9432,6884,H1_2,BG_rank3
9306,6957,H1_2,BG_rank1
9432,7029,H1_2,BG_rank3
9306,7102,H1_2,Stroma
9433,7175,H1_2,BG_rank3
9306,7247,H1_2,Exclude
9433,7320,H1_2,BG_rank3
9306,7393,H1_2,BG_rank2
9433,7465,H1_2,BG_rank3
9306,7538,H1_2,Stroma
9433,7610,H1_2,BG_rank3
9307,7683,H1_2,Stroma
9433,7756,H1_2,Stroma
9307,7829,H1_2,BG_rank2
9433,7901,H1_2,BG_rank2
9307,7974,H1_2,BG_rank1
9433,8046,H1_2,Stroma
9307,8119,H1_2,Stroma
9433,8192,H1_2,Stroma
9307,8264,H1_2,Stroma
9433,8337,H1_2,Stroma
9307,8410,H1_2,Stroma
9434,8482,H1_2,Stroma
9307,8555,H1_2,Stroma
9434,8627,H1_2,Stroma
9307,8700,H1_2,Exclude
9434,8773,H1_2,Stroma
9307,8845,H1_2,BG_rank2
9434,8918,H1_2,Stroma
9308,8991,H1_2,Exclude
9434,9063,H1_2,Stroma
9308,9136,H1_2,Stroma
9434,9209,H1_2,Stroma
9308,9281,H1_2,Stroma
9434,9354,H1_2,Stroma
9308,9427,H1_2,BG_rank3
9434,9499,H1_2,BG_rank1
9308,9572,H1_2,Exclude
9435,9644,H1_2,BG_rank2
9308,9717,H1_2,BG_rank2
9435,9790,H1_2,BG_rank3
9308,9862,H1_2,BG_rank1
9435,9935,H1_2,BG_rank3
9308,10008,H1_2,BG_rank3
9435,10080,H1_2,BG_rank1
9309,10153,H1_2,BG_rank1
9435,10225,H1_2,BG_rank3
9309,10298,H1_2,Stroma
9435,10371,H1_2,BG_rank3
9555,2453,H1_2,Exclude
9682,2526,H1_2,Exclude
9555,2598,H1_2,Exclude
9682,2671,H1_2,Exclude
9683,3833,H1_2,BG_rank3
9683,3978,H1_2,Stroma
9556,4051,H1_2,Exclude
9683,4124,H1_2,BG_rank1
9557,4196,H1_2,Exclude
9683,4269,H1_2,Exclude
9557,4342,H1_2,Exclude
9683,4414,H1_2,BG_rank4
9557,4487,H1_2,BG_rank4
9683,4559,H1_2,BG_rank2
9557,4632,H1_2,Exclude
9683,4705,H1_2,BG_rank1
